Rule_ID,Category,Business_Rule_Plain_English,Primary_IRS_Authority,source_file
BR2-0529,LIMITS: EITC / CTC (GATING),"For refundable credit limit/eligibility, When the limit eliminates the benefit, output $0 and include an explanation string that states which limit was exceeded.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0530,LIMITS: IRA CONTRIBUTIONS/DEDUCTIONS,"For IRA contribution/deduction, When the limit eliminates the benefit, output $0 and include an explanation string that states which limit was exceeded.",IRS Publication 590-A (2025 draft) (IRAs),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0531,LIMITS: STANDARD DEDUCTION,"For standard deduction, Compute the benefit using the IRS worksheet ordering, then apply the limit/phaseout exactly as the worksheet prescribes.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0532,PHASEOUTS: EDUCATION BENEFITS,"For education benefit MAGI phaseout, Store the (start/end/limit) parameters by filing status in the TY2025 constants table and reference them during computation.",IRS Publication 17 (2025) web version,us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0533,LIMITS: ITEMIZED DEDUCTIONS (GATING),"For itemized deduction cap/eligibility, Store the (start/end/limit) parameters by filing status in the TY2025 constants table and reference them during computation.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0534,LIMITS: ITEMIZED DEDUCTIONS (GATING),"For itemized deduction cap/eligibility, Store the (start/end/limit) parameters by filing status in the TY2025 constants table and reference them during computation.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0535,LIMITS: IRA CONTRIBUTIONS/DEDUCTIONS,"For IRA contribution/deduction, When the limit eliminates the benefit, output $0 and include an explanation string that states which limit was exceeded.",IRS Publication 590-A (2025 draft) (IRAs),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0536,LIMITS: IRA CONTRIBUTIONS/DEDUCTIONS,"For IRA contribution/deduction, Store the (start/end/limit) parameters by filing status in the TY2025 constants table and reference them during computation.",IRS Publication 590-A (2025 draft) (IRAs),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0537,LIMITS: ITEMIZED DEDUCTIONS (GATING),"For itemized deduction cap/eligibility, Require the specific input fields needed for the limit (MAGI, earned income, investment income, age, dependency) and block calculation if any are missing.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0538,PHASEOUTS: EDUCATION BENEFITS,"For education benefit MAGI phaseout, Generate test cases at the limit boundary (just below start, at start, midpoint, at end, just above end) and compare to IRS worksheet examples when available.",IRS Publication 17 (2025) web version,us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0539,LIMITS: EITC / CTC (GATING),"For refundable credit limit/eligibility, Do not let a user override a computed limit without entering a documented IRS-based reason code and attaching supporting documentation.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0540,LIMITS: DEPENDENT STANDARD DEDUCTION,"For dependent standard deduction, Require the specific input fields needed for the limit (MAGI, earned income, investment income, age, dependency) and block calculation if any are missing.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0541,LIMITS: EITC / CTC (GATING),"For refundable credit limit/eligibility, Require the specific input fields needed for the limit (MAGI, earned income, investment income, age, dependency) and block calculation if any are missing.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0542,LIMITS: ITEMIZED DEDUCTIONS (GATING),"For itemized deduction cap/eligibility, Generate test cases at the limit boundary (just below start, at start, midpoint, at end, just above end) and compare to IRS worksheet examples when available.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0543,LIMITS: STANDARD DEDUCTION,"For standard deduction, Generate test cases at the limit boundary (just below start, at start, midpoint, at end, just above end) and compare to IRS worksheet examples when available.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0544,LIMITS: DEPENDENT STANDARD DEDUCTION,"For dependent standard deduction, Compute the benefit using the IRS worksheet ordering, then apply the limit/phaseout exactly as the worksheet prescribes.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0545,PHASEOUTS: IRA (TRAD/ROTH),"For IRA MAGI phaseout, Compute the benefit using the IRS worksheet ordering, then apply the limit/phaseout exactly as the worksheet prescribes.",IRS Publication 590-A (2025 draft) (IRAs),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0546,LIMITS: DEPENDENT STANDARD DEDUCTION,"For dependent standard deduction, When the limit eliminates the benefit, output $0 and include an explanation string that states which limit was exceeded.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0547,LIMITS: DEPENDENT STANDARD DEDUCTION,"For dependent standard deduction, Do not let a user override a computed limit without entering a documented IRS-based reason code and attaching supporting documentation.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0548,LIMITS: DEPENDENT STANDARD DEDUCTION,"For dependent standard deduction, When the limit eliminates the benefit, output $0 and include an explanation string that states which limit was exceeded.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0549,LIMITS: IRA CONTRIBUTIONS/DEDUCTIONS,"For IRA contribution/deduction, Do not let a user override a computed limit without entering a documented IRS-based reason code and attaching supporting documentation.",IRS Publication 590-A (2025 draft) (IRAs),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0550,PHASEOUTS: IRA (TRAD/ROTH),"For IRA MAGI phaseout, Store the (start/end/limit) parameters by filing status in the TY2025 constants table and reference them during computation.",IRS Publication 590-A (2025 draft) (IRAs),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0551,LIMITS: STANDARD DEDUCTION,"For standard deduction, Require the specific input fields needed for the limit (MAGI, earned income, investment income, age, dependency) and block calculation if any are missing.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0552,LIMITS: STANDARD DEDUCTION,"For standard deduction, Require the specific input fields needed for the limit (MAGI, earned income, investment income, age, dependency) and block calculation if any are missing.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0553,PHASEOUTS: EDUCATION BENEFITS,"For education benefit MAGI phaseout, Require the specific input fields needed for the limit (MAGI, earned income, investment income, age, dependency) and block calculation if any are missing.",IRS Publication 17 (2025) web version,us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0554,LIMITS: EITC / CTC (GATING),"For refundable credit limit/eligibility, Compute the benefit using the IRS worksheet ordering, then apply the limit/phaseout exactly as the worksheet prescribes.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0555,LIMITS: STUDENT LOAN INTEREST,"For student loan interest deduction, Generate test cases at the limit boundary (just below start, at start, midpoint, at end, just above end) and compare to IRS worksheet examples when available.",IRS Rev. Proc. 2024-40 (inflation adjustments for 2025 baseline items),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0556,LIMITS: EITC / CTC (GATING),"For refundable credit limit/eligibility, Generate test cases at the limit boundary (just below start, at start, midpoint, at end, just above end) and compare to IRS worksheet examples when available.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0557,LIMITS: IRA CONTRIBUTIONS/DEDUCTIONS,"For IRA contribution/deduction, Compute the benefit using the IRS worksheet ordering, then apply the limit/phaseout exactly as the worksheet prescribes.",IRS Publication 590-A (2025 draft) (IRAs),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0558,LIMITS: IRA CONTRIBUTIONS/DEDUCTIONS,"For IRA contribution/deduction, Store the (start/end/limit) parameters by filing status in the TY2025 constants table and reference them during computation.",IRS Publication 590-A (2025 draft) (IRAs),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0559,LIMITS: EITC / CTC (GATING),"For refundable credit limit/eligibility, Generate test cases at the limit boundary (just below start, at start, midpoint, at end, just above end) and compare to IRS worksheet examples when available.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0560,LIMITS: STUDENT LOAN INTEREST,"For student loan interest deduction, When the limit eliminates the benefit, output $0 and include an explanation string that states which limit was exceeded.",IRS Rev. Proc. 2024-40 (inflation adjustments for 2025 baseline items),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0561,LIMITS: IRA CONTRIBUTIONS/DEDUCTIONS,"For IRA contribution/deduction, Compute the benefit using the IRS worksheet ordering, then apply the limit/phaseout exactly as the worksheet prescribes.",IRS Publication 590-A (2025 draft) (IRAs),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0562,LIMITS: ITEMIZED DEDUCTIONS (GATING),"For itemized deduction cap/eligibility, Do not let a user override a computed limit without entering a documented IRS-based reason code and attaching supporting documentation.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0563,PHASEOUTS: IRA (TRAD/ROTH),"For IRA MAGI phaseout, When the limit eliminates the benefit, output $0 and include an explanation string that states which limit was exceeded.",IRS Publication 590-A (2025 draft) (IRAs),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0564,PHASEOUTS: IRA (TRAD/ROTH),"For IRA MAGI phaseout, Do not let a user override a computed limit without entering a documented IRS-based reason code and attaching supporting documentation.",IRS Publication 590-A (2025 draft) (IRAs),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0565,LIMITS: STANDARD DEDUCTION,"For standard deduction, When the limit eliminates the benefit, output $0 and include an explanation string that states which limit was exceeded.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0566,PHASEOUTS: IRA (TRAD/ROTH),"For IRA MAGI phaseout, Do not let a user override a computed limit without entering a documented IRS-based reason code and attaching supporting documentation.",IRS Publication 590-A (2025 draft) (IRAs),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0567,LIMITS: IRA CONTRIBUTIONS/DEDUCTIONS,"For IRA contribution/deduction, Store the (start/end/limit) parameters by filing status in the TY2025 constants table and reference them during computation.",IRS Publication 590-A (2025 draft) (IRAs),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0568,LIMITS: ITEMIZED DEDUCTIONS (GATING),"For itemized deduction cap/eligibility, Require the specific input fields needed for the limit (MAGI, earned income, investment income, age, dependency) and block calculation if any are missing.",IRS Instructions for Form 1040 and 1040-SR (2025) (i1040gi.pdf),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
BR2-0569,PHASEOUTS: IRA (TRAD/ROTH),"For IRA MAGI phaseout, Do not let a user override a computed limit without entering a documented IRS-based reason code and attaching supporting documentation.",IRS Publication 590-A (2025 draft) (IRAs),us_individual_tax_business_rules_addendum_1000_2025_limits_phaseouts.csv
